10,17548
20,14852
30,16019
40,16337
50,19008
60,17847
70,19362
80,19780
90,21069
100,22144
110,21869
120,23578
130,33518
140,22529
150,24018
160,25108
170,26316
180,26769
190,27274
200,28784
