10,6724347
20,11208434
30,16109471
40,17981368
50,23514048
60,27756625
70,34116866
80,34036210
90,35591581
100,43215231
110,48580609
120,55508552
130,64311650
140,63780422
150,53042075
160,63741298
170,60683806
180,69128069
190,76618902
200,86237178
