10,12548
20,14381
30,12365
40,12267
50,16124
60,12606
70,13583
80,13273
90,13037
100,15956
110,13720
120,13567
130,14877
140,16775
150,14772
160,13464
170,20507
180,15371
190,14782
200,22550
