10,6864850
20,18664234
30,26120612
40,30231478
50,37758147
60,41853351
70,41100200
80,62373237
90,69508342
100,74045872
110,56808165
120,60585371
130,70838039
140,68804788
150,72498659
160,84800379
170,81347144
180,85622301
190,90856222
200,93791993
