10,664334
20,1188148
30,1846809
40,2184266
50,2879827
60,3561468
70,4099338
80,4250074
90,4710586
100,5722850
110,6089621
120,7051490
130,7928695
140,8709177
150,8640754
160,8580128
170,8680565
180,9539249
190,10516741
200,11312954
