10,4544678
20,6003855
30,8650677
40,8259590
50,10882691
60,11186063
70,17981346
80,11552504
90,12778741
100,17040395
110,15880979
120,17910595
130,25014816
140,23143531
150,16463209
160,19155625
170,19090237
180,21620301
190,22981716
200,26565796
