10,600273
20,1110172
30,1871435
40,2090984
50,2928158
60,3538793
70,4074812
80,4299579
90,4596830
100,5583281
110,6204076
120,7110971
130,8081946
140,8084316
150,7416176
160,8667390
170,9148511
180,9557371
190,10648203
200,11647439
