10,5643301
20,10335364
30,16412193
40,20471900
50,29545260
60,36205343
70,48034876
80,46282590
90,49246433
100,57502719
110,63868561
120,72362905
130,84049871
140,85061506
150,80487941
160,92510126
170,92632863
180,103243268
190,114460211
200,114779177
