10,359827
20,339393
30,328601
40,324753
50,353902
60,316275
70,336293
80,316877
90,338832
100,357053
110,315582
120,328061
130,324183
140,325569
150,336414
160,330315
170,338441
180,338058
190,338326
200,353219
