10,397678
20,436123
30,439855
40,554123
50,651913
60,720597
70,490602
80,538347
90,708379
100,474566
110,439875
120,499513
130,469310
140,569650
150,606711
160,469950
170,863536
180,466391
190,454830
200,578959
