10,34131
20,33393
30,33292
40,33346
50,34839
60,33285
70,34784
80,33410
90,33504
100,33557
110,33591
120,33162
130,33759
140,34437
150,33411
160,34811
170,33254
180,33438
190,33686
200,33229
