10,381146
20,409930
30,375261
40,374487
50,375595
60,371567
70,362092
80,363810
90,362571
100,364268
110,351439
120,356624
130,355065
140,353827
150,363670
160,351784
170,514189
180,368857
190,355541
200,363697
