10,112538
20,107888
30,122422
40,113766
50,117862
60,114278
70,116114
80,118001
90,113228
100,118631
110,112044
120,116975
130,122443
140,118563
150,118476
160,118231
170,119216
180,121062
190,113656
200,117512
