10,2687645
20,2887085
30,2786513
40,2862704
50,2713653
60,2944663
70,3419696
80,3111289
90,2891868
100,2801235
110,3086643
120,2969242
130,3028552
140,3124903
150,2878590
160,2788232
170,2818167
180,2859627
190,2984362
200,3415761
