10,3820957
20,4780221
30,6380706
40,4883452
50,5204315
60,5314719
70,7757905
80,4603188
90,5100524
100,5264364
110,6296613
120,5584054
130,4635992
140,5369500
150,5758294
160,5068716
170,5560746
180,5649882
190,5888879
200,4581285
