10,12098
20,12102
30,13626
40,11821
50,11636
60,11537
70,11643
80,11698
90,11749
100,11792
110,11762
120,11645
130,11272
140,11801
150,11615
160,13671
170,11818
180,20170
190,14781
200,11875
