10,16493
20,12115
30,11225
40,11434
50,14926
60,11273
70,15470
80,11790
90,15154
100,14471
110,11386
120,11777
130,13911
140,13389
150,13206
160,14260
170,12787
180,13782
190,14381
200,15164
