10,15862
20,14623
30,13398
40,14199
50,12924
60,13870
70,18839
80,12825
90,12840
100,12913
110,15288
120,16141
130,16787
140,15088
150,13512
160,14334
170,12982
180,13017
190,15633
200,15664
