10,15010
20,15748
30,11336
40,13231
50,14799
60,11190
70,19219
80,11723
90,12215
100,12214
110,11133
120,16694
130,13543
140,13994
150,13762
160,13512
170,13404
180,14688
190,12279
200,11995
