10,369577
20,400813
30,471952
40,482547
50,872202
60,539102
70,1102045
80,582573
90,577258
100,1238097
110,651704
120,764057
130,1709873
140,1356153
150,1395650
160,722790
170,704763
180,768518
190,801235
200,1377404
