10,343864
20,327256
30,329780
40,362812
50,392145
60,377316
70,328826
80,332465
90,336164
100,330407
110,335155
120,330534
130,330925
140,346496
150,337572
160,342868
170,368684
180,327784
190,330131
200,332456
