10,226194
20,186792
30,151990
40,249002
50,215898
60,175464
70,202694
80,198403
90,205022
100,240659
110,187034
120,229194
130,276487
140,226977
150,209521
160,219712
170,212007
180,210699
190,208435
200,218177
