10,5415244
20,6398763
30,5596525
40,6207404
50,6140072
60,6466525
70,6062741
80,4764485
90,5009337
100,6060767
110,5192117
120,6009942
130,6876146
140,7082865
150,7050897
160,6850128
170,6640163
180,7136295
190,8021401
200,8287649
