10,3721538
20,3152583
30,2756833
40,2768332
50,2732523
60,2734729
70,2705659
80,2716562
90,2804655
100,3054415
110,2695920
120,2713012
130,2810351
140,2850923
150,2750534
160,2781741
170,2993107
180,2741838
190,2954917
200,2918684
