10,788670
20,781075
30,780902
40,780492
50,785801
60,784513
70,779997
80,780471
90,782462
100,821524
110,795459
120,972058
130,795234
140,776582
150,750324
160,743595
170,743351
180,751884
190,746777
200,745401
