10,185335
20,173908
30,175141
40,208762
50,295185
60,181240
70,178025
80,179205
90,179381
100,175795
110,176419
120,175766
130,173877
140,176818
150,173699
160,176223
170,174230
180,173794
190,175911
200,176547
