10,823772
20,800621
30,811436
40,792306
50,795043
60,869787
70,783207
80,787502
90,787744
100,784566
110,801498
120,799910
130,770586
140,792339
150,790243
160,835386
170,770415
180,812064
190,766147
200,759255
