10,2306699
20,2686013
30,3015046
40,3580209
50,3212326
60,3429368
70,3755339
80,3486034
90,3744807
100,4340136
110,4096711
120,4766986
130,5269539
140,4863642
150,5149235
160,4701395
170,4590496
180,4809615
190,5295254
200,5591774
