10,1440433
20,1375617
30,1324105
40,1384868
50,1287314
60,1255692
70,1409082
80,1264403
90,1576709
100,1753272
110,1297046
120,1350001
130,1532829
140,1252441
150,1302127
160,1195811
170,2001666
180,1111510
190,1408740
200,1346351
